id	filename	md5	size	state
8a151a55-d4ae-416a-80c2-8221dadab15b	73f1a83f-ac4f-475e-ae7e-d608fb363b2f.rna_seq.augmented_star_gene_counts.tsv	6b1151aa283b8718391a329871234528	4212681	released
f236e4d8-b501-483e-8c06-d2ab34030ed2	6936e1e0-0206-4843-a22f-8829390d6bd1.rna_seq.augmented_star_gene_counts.tsv	577717762f9c56cdf59a63d417808a6e	4227462	released
c633d95b-ef12-41a4-a7b8-51bf0cf668df	3cd4772a-81a1-48f8-81d1-f43ac9a719db.rna_seq.augmented_star_gene_counts.tsv	0d8386f8f1a44399db3c0974ebecb9d0	4214573	released
f9d3de57-899f-4dbd-a383-83624c578269	2abc8f21-f614-482f-8273-5d863ff2428d.rna_seq.augmented_star_gene_counts.tsv	ab4f5efbd88491d365b237365b9685cb	4221782	released
326bc831-1c02-49c5-81a7-0180eac4fd33	13ab33ff-4a3b-462a-9bf7-2a754f78f970.rna_seq.augmented_star_gene_counts.tsv	ce0f3e404dac3655b29b483b39495935	4224439	released
cd1bb664-0f30-41e4-a72b-279fe9b31acc	2af22ff3-30db-404f-a958-39dba0fce359.rna_seq.augmented_star_gene_counts.tsv	d6ced023dba4137d4b8c163f64660a4e	4226620	released
485db00e-26f2-4cc7-8e18-4e014df532ac	148096ea-8b6c-441a-94ff-6c904f95444f.rna_seq.augmented_star_gene_counts.tsv	f790669474a711050ae339d46609294c	4216074	released
e56a20d8-6ace-4833-a30b-45fc959e6b04	7463867b-e233-46ca-8b5b-880533282ffe.rna_seq.augmented_star_gene_counts.tsv	75cebb54e4bf7582f0724a34c1070bc2	4220141	released
da4a5d68-9f95-43bb-9383-0f0a2b7736aa	80f98f6c-0c76-4537-8d86-b81cce359c68.rna_seq.augmented_star_gene_counts.tsv	380c7e1899be3476b3fdfd0987efb67d	4225147	released
af06eb1d-1357-4905-b7a2-15d895ea75c3	2b63ecf4-bf00-4661-8aca-b8cd26f157a0.rna_seq.augmented_star_gene_counts.tsv	21ab6d8de51afd4258d47d8f152701a7	4217121	released
8665438f-6768-4b17-b2e7-c18474d8c07c	13020a0e-a726-4c06-a4a8-f274e3575499.rna_seq.augmented_star_gene_counts.tsv	1d0173281e44a96b54b19c8e57e933cf	4231984	released
f982f23f-ea14-4982-a0e5-df0e432380aa	43d04068-0c55-43c9-ab4c-353c969732c6.rna_seq.augmented_star_gene_counts.tsv	c532ef7c556ffdc7c39396617059ca58	4216764	released
ffd26edc-3351-4e6c-918f-2d2d2af30592	8501a67d-8191-4f88-b153-1c11abfad908.rna_seq.augmented_star_gene_counts.tsv	0434a36ffa86993e43583721294a2fae	4226121	released
55911ce4-b883-4462-b7c8-6d6315ba0e69	9ec8e053-ab0f-4602-a9db-a347862ae2a8.rna_seq.augmented_star_gene_counts.tsv	3218605b0e1fc633267212ea79009121	4208135	released
68b41bab-1a4f-435b-afd8-66bb8c8bd1da	dc105a54-883e-471e-8132-ec61db95803f.rna_seq.augmented_star_gene_counts.tsv	d78ec843b2a47ff70de2e120cde8ac2e	4231903	released
73fc155f-c1b9-4cfb-b9c2-b4adf9cd07cd	8a4f9c22-5b43-4216-a53f-13de37c90887.rna_seq.augmented_star_gene_counts.tsv	587b43d0e6c95eaf318c93fbf5f23f28	4226049	released
9fe78838-471d-46a5-91f5-822aef120b4f	334eb942-8ccb-4dcb-a2ff-9fd8378bb6bd.rna_seq.augmented_star_gene_counts.tsv	a87860eab12206dd244d658315e7bb6d	4218121	released
d87d21bf-e06a-47c3-977d-93c8263cfdf3	aa9518db-b45a-42b5-9a80-1263b9c7ee76.rna_seq.augmented_star_gene_counts.tsv	58ba13335319dfddef363eca5221892a	4222483	released
b1105b4c-bc39-4aad-8ca9-f08e12987ea7	5f4e2602-e0d9-47e5-9b0b-90bc771ecfbd.rna_seq.augmented_star_gene_counts.tsv	b60439294480477da409328e80493c0d	4216421	released
c5e68a2e-1fb2-4fdb-bcae-928d599ab8d9	080d0f0d-0c86-45be-9083-0c9cf83e700b.rna_seq.augmented_star_gene_counts.tsv	c02ef5e5d41911bea059283037fab3b5	4231639	released
c0df50a4-aaa8-4838-85b5-fcd9fe41dc39	e1b84db5-0a7c-40f7-844f-cee749f45a34.rna_seq.augmented_star_gene_counts.tsv	4f011f459bcdf9af74062e006d8ad99f	4224500	released
24964078-eb7d-4b7a-8b91-f8427a0147a8	5dc97ae4-0c26-41bc-a27c-70b7a1f64edc.rna_seq.augmented_star_gene_counts.tsv	69e13686649de78a99e54cee7aa3f873	4214507	released
37c91834-9f8a-4199-b9dc-2f4dc3c90777	62e89ad6-e643-44c4-b2a8-8e56a218618f.rna_seq.augmented_star_gene_counts.tsv	537dd06e8ee91d00adb0efb419be6a46	4232101	released
27e66977-20ef-4480-984d-f65470c17a9d	5040fe93-3de3-4f3c-8779-b2bfb63d5f2a.rna_seq.augmented_star_gene_counts.tsv	a527c5fe401644294333b12796ae02dd	4225330	released
f72f5c59-822f-44bf-9dba-bfe2531277fa	9000d153-7a26-4ee6-9c62-78fadebd7524.rna_seq.augmented_star_gene_counts.tsv	16f008723c1e89e6b78714b9fae22033	4216195	released
a4dfa844-54c5-4b0c-8b75-d189e9334d0b	12a4cfa6-3be9-4d2b-880d-b722d28d5dac.rna_seq.augmented_star_gene_counts.tsv	7d37bc44573114d559556a8223e1114e	4228802	released
8cd52b26-7d3d-4c7e-98cd-26c56887bc2a	9e9881bf-e4c5-4677-b313-fed62ebfd0d6.rna_seq.augmented_star_gene_counts.tsv	845d69bf110e7ddfe3a73a91aaee49ef	4213685	released
9f11a13d-168d-4b0e-a48a-244228df6166	e3fc47a6-b5a4-4c1c-ab40-016c66ac46eb.rna_seq.augmented_star_gene_counts.tsv	e92ae077d7680e54440a6e9a376c164c	4209572	released
027ce5aa-db20-410d-804b-20472987a6b0	88cbc9b3-200f-437e-99f7-f22b41f5f3fb.rna_seq.augmented_star_gene_counts.tsv	a6044e9c8c2ef04c37007d9e8e2b9f00	4223805	released
c114ffd6-8d66-4cda-9705-8bf81919656c	598f6c24-dd0d-46b2-86df-75c37b2af75a.rna_seq.augmented_star_gene_counts.tsv	b45313c7622914e71b0d558fc142305e	4216492	released
81484c0c-b9eb-497d-9ae4-7a6132f66490	70ee5a94-747a-45fa-8510-834be5869281.rna_seq.augmented_star_gene_counts.tsv	e2542be172264b96ad5081b91ebde936	4225574	released
f58ee5c5-c58a-4b34-94b9-679b68cb2774	8fcfa761-0cd2-4d9c-a0af-9f8bf8574c8c.rna_seq.augmented_star_gene_counts.tsv	6574d1d5798f82223069912f0d982f07	4232471	released
37222867-bca0-41a2-8c32-965c49ab63b2	1e096e83-d4ab-4e90-bb2b-a8b80b14966b.rna_seq.augmented_star_gene_counts.tsv	6b5825720ccbbdea70e4f2ddc41926c6	4217628	released
d3d1028b-0223-430e-8a7c-cd7bdfe3d3ed	cf08b05c-2e80-4783-837f-8ffd9adafcff.rna_seq.augmented_star_gene_counts.tsv	7e14d770b835037a1d11823e61fbae2c	4237174	released
7d21e520-e34c-4a70-88ef-9dc01ffe2915	17f346b3-435e-4ad8-9f03-1b68636a3e55.rna_seq.augmented_star_gene_counts.tsv	b9c0594db9b26a0511800e92d110abb9	4201960	released
1ec476c9-df60-4d9a-b0ff-73052a4983c6	ebe03fe6-000a-4eeb-aa0f-33c3c1ff034f.rna_seq.augmented_star_gene_counts.tsv	3b98078495206f18c4af3c1370854d51	4227179	released
0615d98e-ed84-4dee-92b8-7004d2c51c58	f8b803a8-bb43-45e2-9123-bae822cd059d.rna_seq.augmented_star_gene_counts.tsv	17977546fa2cca2723243936c0c9f26f	4243518	released
658ace63-b8ca-41d0-844e-57f1c9f1935d	58454134-e5a4-446a-9e43-85bfca31204c.rna_seq.augmented_star_gene_counts.tsv	289d70bed11e70ea60017d2791f8e47b	4223282	released
9f5635de-b097-4bd6-89b6-e2caae06c0d8	ed2e5782-fd68-4ef3-ba84-cdfb79b6b355.rna_seq.augmented_star_gene_counts.tsv	04ab16719e204e9df7110f8bda691b50	4197731	released
bfabd4da-7cea-4a8a-8ccc-bcaa625804ea	085dbbb0-4cbc-4c88-ac06-891bc0c1fb62.rna_seq.augmented_star_gene_counts.tsv	1844b30dd77e0da1137ef39667b68d23	4208308	released
fb855351-b18f-426b-8092-54802c03408d	bca11cc7-98a2-4045-97ea-720b9f18e30d.rna_seq.augmented_star_gene_counts.tsv	b3c390a7f94a9e526ebae5af2ba6dfc9	4216973	released
fb2d4345-f676-4aef-8742-6eb5fb9c1619	537e4224-bda1-4de3-9e08-afaf691425ec.rna_seq.augmented_star_gene_counts.tsv	77979de7f59ecf2fdd0f46fadfd51c76	4211602	released
8b0fb76d-8956-429d-8897-24d7e4526db9	ab3f70a6-ac22-4dd4-a84f-4cf03205d6c3.rna_seq.augmented_star_gene_counts.tsv	2ad482aa35e6bc7d2e6faea761bc9916	4237978	released
73c70703-4413-4eb3-91c9-c165eb8b05ca	bf94804f-9505-44e3-9997-412b974cdb43.rna_seq.augmented_star_gene_counts.tsv	518115f9a864c40d993e07d90e4432f3	4216250	released
cf65e144-6521-4cc2-88a6-6fcacfa621a7	75cd0970-8c65-4bb2-ac62-191eeca96fef.rna_seq.augmented_star_gene_counts.tsv	e9f489939005f76545c15f4caba2c053	4234861	released
f3e51294-8862-4423-b115-eb72f567dda4	00af4673-706a-48c8-9e4d-9cfe1b6fceb0.rna_seq.augmented_star_gene_counts.tsv	7bd74f215a4421ec9dad9901d3ecabc1	4222513	released
09b8462a-f901-45a6-80ee-c1b60e5b0a3b	495eeac7-4772-4104-825a-161f179cc091.rna_seq.augmented_star_gene_counts.tsv	3fe40d2127d94ae71e39bcc634d94ae0	4205343	released
47aaac2f-31eb-48ef-a860-de55e8060c99	4068e532-b39e-438f-90b9-34c4cd35eaa9.rna_seq.augmented_star_gene_counts.tsv	6ad473e4f751e3905150cf882953cc03	4224278	released
d5efb848-6fac-4aed-985a-e9f78f204fa1	75930a91-d7c2-45e7-8d31-07dd40a9cfa1.rna_seq.augmented_star_gene_counts.tsv	eb3cd2a75b638ff81ed34b60ceb48533	4214745	released
090f8c4d-16d0-4048-b883-824e7c456c12	bc8c4079-603e-4030-a59c-f7b7eee3e50f.rna_seq.augmented_star_gene_counts.tsv	223859581b4931d98d5e8972bc5792d8	4241618	released
a28ccd18-5e70-4156-ba9a-3c0c3d17d817	a815ea58-3137-4466-9f76-dd51dd493eb0.rna_seq.augmented_star_gene_counts.tsv	e7723046427bdeca28435bdc6f52068e	4215245	released
c89de6e0-7169-41e3-89ab-376db41e970a	e804aea6-8f21-4f48-a9ec-e75dd00b34e8.rna_seq.augmented_star_gene_counts.tsv	7cb06cbfbc30dd751ef8fabc621fc469	4222341	released
4744c2c3-5a42-4ba6-a392-197f1db56c0c	9d0f4789-8831-4590-9ee1-b98c5638dcfb.rna_seq.augmented_star_gene_counts.tsv	5771e26ca7721f0dbfe930f746feebf9	4222874	released
06c6dfe8-6b3a-4596-95b5-5bfd77148c70	eaf90afb-8f6c-49ad-883f-b061107ff758.rna_seq.augmented_star_gene_counts.tsv	23bb073490322058a09235f14f6a370a	4231977	released
59cbd5de-b1cf-493c-9bca-3c61b4b66730	8a1212e8-37f5-4bef-8720-537fe36ba9fe.rna_seq.augmented_star_gene_counts.tsv	1dabe2b3d734e88f79ebb0f9f011cd22	4236403	released
a7323443-6bb5-406c-aec2-edb500b6a4d4	fb59e444-c9d9-42bf-a8bb-1391aab7dc4b.rna_seq.augmented_star_gene_counts.tsv	c0f4908c65635a44b75af340e84913b7	4198960	released
93e0186b-1146-4597-abea-4e2937eda3f2	8928996c-21e0-4720-b927-544e7b795805.rna_seq.augmented_star_gene_counts.tsv	414516acfd1bea55b4072baf37c34d5e	4329715	released
3f5041f6-d3d5-4156-984e-e10fe1af1e56	8ff169f6-b93f-4d49-8b93-5dcc86881602.rna_seq.augmented_star_gene_counts.tsv	0b1e1f731376854686082dcb977818be	4217097	released
20f46495-ffad-4acc-b357-bc14df2f185f	e3cb773b-1788-4839-9c91-1b80d24539f7.rna_seq.augmented_star_gene_counts.tsv	38ef234b823605899d137cb372c70c2a	4208670	released
f22c3f44-2c13-49e9-909f-feb141c39c13	85cef1c2-f315-404c-947e-cc2e8fb764fc.rna_seq.augmented_star_gene_counts.tsv	d9402a5cf2e9dcdf6d19eb17b94614d0	4230923	released
f90a4797-ea4f-4059-9cc2-feae18ad692b	eb5b9f0c-027d-46d1-8368-355de63c7e84.rna_seq.augmented_star_gene_counts.tsv	02a7be7759a7e010bc6e45b98fbd8105	4211872	released
b06d7389-583c-4edb-a92d-850de4726749	a534e626-98ab-45e6-8510-edf9d82e6640.rna_seq.augmented_star_gene_counts.tsv	3fca48735839d5bee06769f5cc0c59e7	4226981	released
2aaa46b4-84d9-49ba-a8f1-3aeab3dce5a7	e73eca38-2fdc-4a26-a85c-bd65e3925ef7.rna_seq.augmented_star_gene_counts.tsv	1a6bab2f7594fbb362cb6bbc34af5c06	4214555	released
cc9ad49c-3f7d-4968-9743-cb44e53ed479	f933f1a0-3acc-4695-a8c7-45551d8f4e0d.rna_seq.augmented_star_gene_counts.tsv	82e457fe6b7707f17ac5a57bd1f52983	4220253	released
a311c261-d62b-427d-b88a-d4c26202f1e6	f9a493b9-62bb-4694-8aa0-0384576dc7d8.rna_seq.augmented_star_gene_counts.tsv	40dd7bc7e198d63515de6281d0149e04	4198704	released
44b898ce-51c4-496b-baa5-1af90179f3fb	45e0b4e8-558b-4fcd-bd35-23c1fb4d7f60.rna_seq.augmented_star_gene_counts.tsv	3ec021742a6500c963104c5b14d9daea	4220253	released
05422e55-c389-41bf-bbcf-c5c5bb63cad6	0955b23b-f372-4446-a26d-59ab837f86f1.rna_seq.augmented_star_gene_counts.tsv	048fd0b544152387996084a0f3d156e0	4239834	released
8eb0bf6b-b4d2-4541-a9ae-8cab2b66501a	3bb3e33b-1c76-4f08-9be9-996f053f82db.rna_seq.augmented_star_gene_counts.tsv	75f95b8612cbd92371052fa61655ce04	4227541	released
fcccd13f-429b-4fb6-83bc-3fd165595f36	78a1c5fd-c8c3-40c9-8bee-6800e61bf6dd.rna_seq.augmented_star_gene_counts.tsv	98f6a3eaa9d77798dac195bb37911cc8	4236021	released
5e93a81d-2a85-40e4-b431-7bbed3c81e9b	6424d76a-fc1d-4f7a-9908-e5064b2c29bb.rna_seq.augmented_star_gene_counts.tsv	c4d5ff56002e8f04dc99ae436873bcb7	4219367	released
e4605340-357e-48f1-8b89-15b1d95bc466	6f8b1ce4-36fe-405d-98ea-25e0117b9fc8.rna_seq.augmented_star_gene_counts.tsv	2ba1a842b75868bdcaff90f4557550a9	4206622	released
078fb2de-cbf6-4934-b7fb-76639aa7bf1e	4b38395f-c184-480a-a915-eb1f52aca426.rna_seq.augmented_star_gene_counts.tsv	5499dcc55539fc356f0675a9226eb2fc	4232481	released
d9de373f-f15b-45b6-b93d-36bc218e9be6	1ad48d0e-21b7-4a03-9fdd-7ab9bf38916d.rna_seq.augmented_star_gene_counts.tsv	686fa883ef8531b476fdfad8b9597ff2	4226633	released
f0031a8f-391a-4b9b-8bf6-dcf0cebd7f82	84ccfbcd-4885-49d8-9650-e9173897d913.rna_seq.augmented_star_gene_counts.tsv	3984e9a83ebe6525cbb86991b149c953	4213650	released
e65af1e6-92b4-4d57-9a25-7ac12c94356f	dff545d8-a14d-4251-aaa3-c75035b131c9.rna_seq.augmented_star_gene_counts.tsv	69d28755d253061f52d3711f69a8a59b	4217648	released
aa439433-a750-4559-97e1-2eefcf79c692	62c41c69-f35a-461e-b142-ea29595820c1.rna_seq.augmented_star_gene_counts.tsv	4f079c20b277b8839810331dee1e62ec	4230539	released
94c48e19-8a1e-46c4-993d-94432105db2d	0d752b1f-40cd-4088-b2c7-7121e3b5d5e2.rna_seq.augmented_star_gene_counts.tsv	c8bf680699a4f7103831ebd24d858c27	4235512	released
77500cf7-3b55-4b23-b9b5-db2ba672e132	3e1149d6-dd17-45b2-968a-9f37d68a6ccc.rna_seq.augmented_star_gene_counts.tsv	08fca07ed0b4397de6cd1846230981bf	4219216	released
a883b9fc-b604-4419-87ba-686b44b80f29	58b0a985-795f-4971-a7d8-767793804659.rna_seq.augmented_star_gene_counts.tsv	ee962395651e02fe31df069c460d9b8f	4223748	released
1b1aae0d-a4f9-489a-8f7f-0feb73361188	83c53126-40b2-406c-8c19-fef580e6459a.rna_seq.augmented_star_gene_counts.tsv	b699e374e7dae605f42ea5736ab71567	4214390	released
6359722c-e459-4fd6-8c38-5389bd5a9f40	dc2c8008-9bfc-429f-b9b5-837e62f4c75e.rna_seq.augmented_star_gene_counts.tsv	b82c8dad26e8264fa2173a0871f9a2d7	4217024	released
52f99201-9d94-4ba1-aa48-1853c99d677d	fda23846-82a2-42fb-b8e9-01184c534b36.rna_seq.augmented_star_gene_counts.tsv	df52d44feceb73472c5fbeb17c115e41	4227322	released
2162e8ce-e4e5-4f99-b23d-fc016d317c63	e87aaa50-37bd-4062-bafd-ad5ad90fa9d0.rna_seq.augmented_star_gene_counts.tsv	71daed54462e2c1331c9bbb572593a69	4216370	released
e2c905bb-1e96-4d31-8866-4b9c2378a887	9bd17ff7-08c7-411d-9e97-30e1da10aa50.rna_seq.augmented_star_gene_counts.tsv	d35e38ec70cf7bcb6f788387bab90a55	4223943	released
5734f644-b2f6-4111-b92d-17ca8e75610d	8f83fbbc-5b19-40d8-8648-eb87345fe7d1.rna_seq.augmented_star_gene_counts.tsv	008e00be58549676c7edc5c76875eeaf	4228018	released
a6ddc2e1-0c46-4e79-b670-dd227d56ccd9	9c6f734f-e81f-4e81-be8c-45acff56fba8.rna_seq.augmented_star_gene_counts.tsv	e9de1d1987fb5b2dfde59c6a795b4cab	4238300	released
7e7e8d9f-7048-4705-8271-4f6dbce1f57d	9fce0d1e-0b9b-485e-90ef-4b8c18b9b929.rna_seq.augmented_star_gene_counts.tsv	389d50d592c34edfc15cd5f76c8a8203	4217400	released
f447d82f-a83b-4a25-bff9-0fa96c79c0ce	ab634da5-5c95-49e9-82c7-b3c867900255.rna_seq.augmented_star_gene_counts.tsv	1dafc4f3dcb2922cb8785d8ec9072db4	4228808	released
f3a6594d-9207-4d2c-a0d8-b7b1bf9d3efc	1fd02907-b9ae-49c8-b3ee-d84b798831c8.rna_seq.augmented_star_gene_counts.tsv	eee79d5975c2885b2307df3ffca37174	4220104	released
c89b1d38-6bf9-40da-97d8-2908ab59a900	352bc46e-d679-48f3-9b5b-20b257b78fec.rna_seq.augmented_star_gene_counts.tsv	0198d4430bd05efbf9e68bedcf6c8c34	4228853	released
2796bf5c-d609-404f-bc3b-4afcb9098d17	68dcee9c-43c9-4b6e-a902-a8d20c2755ba.rna_seq.augmented_star_gene_counts.tsv	14cc324324285a673cfa134dbd6a145c	4204754	released
2ce88fe6-3ddb-4525-bad4-90a33b89af21	f05d04ad-7cbd-43b4-861e-fdf463f9a1ec.rna_seq.augmented_star_gene_counts.tsv	c376ac718cd6585d5809aef3efa4a366	4216606	released
8c1b6c0b-1f60-4d3f-8cf4-09f0f4bca3ba	960f4600-72a1-4445-9a91-0810373ffdac.rna_seq.augmented_star_gene_counts.tsv	966df97c92a3483782bcea8160080d3e	4218086	released
f8a02684-2248-4081-840d-2fdf5ddc771e	22218a56-b7f3-46fd-b66a-4c512f59735e.rna_seq.augmented_star_gene_counts.tsv	6ba8b842258549844b07690cc0f482e3	4231362	released
c127846a-0ce0-4800-a971-32b1c8af1e57	bb0eb1ba-f277-4234-a8f5-a50660a8671d.rna_seq.augmented_star_gene_counts.tsv	a5d062105234ec8dd7db1fc7bc0f8db7	4207022	released
a6fad518-2135-4e5d-86d6-f936cccad79f	cb620a2f-6432-464b-a8c1-42d7811ec939.rna_seq.augmented_star_gene_counts.tsv	50f74658b3bf06500bebba24237ed918	4228001	released
7fce6f87-c714-4e2d-8d67-4ae1ed26cddb	96c8a743-bf5f-4c4f-8e39-6cf3db77ffe4.rna_seq.augmented_star_gene_counts.tsv	37400c06e8f30eb0ce4e9c3506475c78	4216310	released
a78e943a-c1ce-4296-96cc-06e3c24fbb13	93c5676c-a359-4efe-9a91-37303b306e5f.rna_seq.augmented_star_gene_counts.tsv	22c4845033d2508051cf4a5fef6ec2d0	4216848	released
3f67989c-08eb-4fd3-9775-2ec9cd520a50	9573328d-bc2e-4d49-bc18-b7bdda23624a.rna_seq.augmented_star_gene_counts.tsv	075f2d230cb75a180a8a2cf9887f8a0a	4216087	released
a2fe9034-e273-4adc-9114-ad92ce73eef1	b1f319db-63cc-4b7f-a577-be8708537a33.rna_seq.augmented_star_gene_counts.tsv	c9b26bbd3e50bd9d508e8c1927898271	4216096	released
9824eac9-379c-4999-8326-d4d6bbc85b9a	9a249843-8a8a-4e75-b967-f3790e0cc892.rna_seq.augmented_star_gene_counts.tsv	a7a5018b057930d3495ae5217a640b61	4218823	released
71d6d872-4aa1-437e-8f6e-879684113829	162280ff-f5d9-444c-b1ee-9e4d5a43e45b.rna_seq.augmented_star_gene_counts.tsv	bbfb0ebe9aae4290e1f4a650b3e10abf	4211315	released
96e64509-0898-448b-8638-5724c5f6d6f2	2f314ce0-3b46-42cf-af86-9cbd137e0ba0.rna_seq.augmented_star_gene_counts.tsv	a49263e37d2ba2eef7f6deafe2dfba5e	4210684	released
2e041f4f-89fa-4df8-a22f-003132b8a81e	fe5bde01-2cfb-4a98-9cb0-0f0556ce3c76.rna_seq.augmented_star_gene_counts.tsv	f48ea0d8410c538df6b8281933f61e00	4260949	released
9423b247-2bd4-43c0-a2c9-00926982f798	cf287004-1706-4502-b5cc-e6f94b76952b.rna_seq.augmented_star_gene_counts.tsv	6be788534c29793e82903366ac96fa2e	4219497	released
9e4550f6-4610-4acc-b897-e4bff7b1e3e7	68f536db-a8dd-49f8-9bf6-73e844d484a6.rna_seq.augmented_star_gene_counts.tsv	d5ac3a361f571355fac4383a1dd3d78c	4230079	released
481f9f4c-5068-4348-af1d-1532cdf28091	27a7aa19-2a2e-43ff-8fec-688a4cc1cb9f.rna_seq.augmented_star_gene_counts.tsv	b25525733c89c6f502d4b9354e5ef5e4	4223376	released
a55b6c12-4814-480d-8051-85e53b3441ac	40229858-650f-4f3f-a4e8-6ec0da0e377c.rna_seq.augmented_star_gene_counts.tsv	64401efbe7a297b9a2e52110dc258afa	4224942	released
24e10a76-6be9-4fdf-b587-cb411448f117	99f4441f-19e3-46d6-a150-f1e67a8501ac.rna_seq.augmented_star_gene_counts.tsv	35339c638e9412480f66f994e79ba6b9	4219575	released
b3166e4d-7b1e-4396-b012-bee698fc547b	45d41a94-704b-4880-861f-3d6c6232c8d5.rna_seq.augmented_star_gene_counts.tsv	49e06fa1ecb250f8a55592a40a3fa0b0	4224796	released
d93396b5-e683-4d0d-a5ee-d7af5b4a80da	e940db38-c11c-4ab8-9729-ce69bf4ded83.rna_seq.augmented_star_gene_counts.tsv	7dee49816b1ab8cc9921e3dc5a4ba229	4213941	released
fcb966a3-274f-450e-b463-3adf3d803c6f	7efe11b2-fd02-41d0-9049-a3b8f91379c9.rna_seq.augmented_star_gene_counts.tsv	2e349cb84525a06b8925a532ddea2b91	4229980	released
7b1e786c-74e4-432c-b0b4-3895e47022da	14551b7f-b999-42ad-af6a-21fd6c47fecc.rna_seq.augmented_star_gene_counts.tsv	ee21c9bde18d75e92fcb0e756b1f7b22	4221182	released
e1562046-a85b-492e-b3ab-e272c123fb9e	1673512e-96aa-4f24-9d75-445e7162faba.rna_seq.augmented_star_gene_counts.tsv	3027c7d44c07950227173170138b3b84	4232489	released
9b16e716-9580-4686-940f-e250caf40844	c697e253-d667-467f-9d3a-a999a12cbc97.rna_seq.augmented_star_gene_counts.tsv	0c148e15cf851c18ac20e606e53e42a4	4216347	released
2cf8f101-3308-493e-9626-5eebc1accf35	b8c95359-2352-4833-88e1-5af5aa6095f3.rna_seq.augmented_star_gene_counts.tsv	caa02eb14ac6d86e9ee53bf08d0b4359	4221229	released
df45397f-6ad4-43b7-b0e0-5b4ce000aa05	0474f9f4-ed2d-4293-ae84-3b97758c3efe.rna_seq.augmented_star_gene_counts.tsv	3f72d322074ec19754604e39ddea8c85	4202150	released
3b32a5ff-3a1e-4883-a081-8a2f0c2600c0	98ec8f75-07e2-4ba2-90a7-f1cc60fdc9a4.rna_seq.augmented_star_gene_counts.tsv	75546385971d2f7a70ad7a7a87deb9f4	4234205	released
31d27b36-797b-42c8-851d-8ef0961e4f92	026d0549-0ae7-4248-b67a-a8916f6f79b9.rna_seq.augmented_star_gene_counts.tsv	73f991d137a1ee37bc6e69fab3a6e52f	4227152	released
11f01895-25a7-40d1-9ea5-9a37c6e46d58	77a43b75-1bf6-41a5-a41b-c86cd952847a.rna_seq.augmented_star_gene_counts.tsv	7d653c0d5d78dd74d73151404eb66401	4226579	released
3194fa28-72b1-4750-a00e-e1028620acaa	eb1eafd1-8ea2-4609-ada2-98641c36ce1d.rna_seq.augmented_star_gene_counts.tsv	a07333b0895bcc1412396c72e3c6ceee	4231542	released
1ead6c11-2b3c-4b77-94e7-c6bf8bba691b	34b5708f-f725-436b-871e-005950f4eb11.rna_seq.augmented_star_gene_counts.tsv	7a9da7973936bef5f71614dd2e8678f6	4224432	released
0e610621-e86d-4a99-9a11-cd681ed789bb	f0dc0910-af60-4480-8f36-54d2d2ad9ae9.rna_seq.augmented_star_gene_counts.tsv	023fc6e7d4f050b92ad260300a59abbc	4223122	released
e92dd65a-7feb-4697-b06e-2ab3985d09c0	fdb89d4f-3d98-4c03-97a0-3190a6ba62d9.rna_seq.augmented_star_gene_counts.tsv	8eb46b0b79ed76c41c185189a08c73c8	4226002	released
08455b0f-1b0d-4baf-8eae-3b4812400ac2	8f0e9778-8dd0-4311-9bf0-1e98135eedd1.rna_seq.augmented_star_gene_counts.tsv	8bca10bf94f0f347dfde16549bb8912d	4230388	released
faedf0eb-49d4-44c9-8c9f-2105cfab369a	13a092e2-6b1b-4e12-a618-5e90415fcf9b.rna_seq.augmented_star_gene_counts.tsv	0937370dc6ed56ac2f122acc69de398e	4227398	released
aa7c7ada-f24e-417b-8193-f8353bc86142	14a34160-3308-4e5e-93f4-0674867299ff.rna_seq.augmented_star_gene_counts.tsv	d35b3f1d12b84bdbb500ce6861f567f1	4223731	released
fc3d4cab-36e1-4a04-a863-27abdac648ef	55ba79a2-6d9c-4946-9302-d2ec7e4030a6.rna_seq.augmented_star_gene_counts.tsv	1de7b76fa02eaa24d20767ca7fe0e5a4	4242783	released
d1c45664-963e-4776-a3ec-83c4edd08e03	4b74a293-d58d-40b7-afef-14cd6960c9a6.rna_seq.augmented_star_gene_counts.tsv	0cfe95a94782f7f8a0eff0f303705a2c	4210006	released
07c44b9b-8942-422a-b1d5-58c5c4c09326	48738761-2ce9-49b0-ab82-6071fc770439.rna_seq.augmented_star_gene_counts.tsv	e83459adc2b4e3f893f5c97677106539	4217688	released
c77e9853-910d-4b84-a4c5-28e49e75d1e7	64952c8e-3bfd-4799-9aed-4de178f72647.rna_seq.augmented_star_gene_counts.tsv	27741e6016399bb17670a7e572ed82c9	4220780	released
6628d7a7-b979-42cf-a9ed-51609fbf7783	cc95018a-bd71-4d8a-aafd-6bba4505db9f.rna_seq.augmented_star_gene_counts.tsv	05ab63d0f13d1d9f30987ee3dcb409d8	4223542	released
c78e151b-cd61-46b1-bac4-9645b9148f45	eee1a51e-a677-4db3-a1d7-b753187154ef.rna_seq.augmented_star_gene_counts.tsv	abcc87e7a7e25bc56902ee7ee912d095	4219038	released
d7663e22-41c9-404b-84b0-1bdb400d3800	835a2b1a-4a8e-4407-ac56-41315874aa7d.rna_seq.augmented_star_gene_counts.tsv	5134cffd67185d133848d38ead5bc121	4218704	released
