id	filename	md5	size	state
c6b3554e-b17c-45a0-b313-767aa7777922	dfcec65c-81d9-4b4d-8a08-b469acb058ce.rna_seq.augmented_star_gene_counts.tsv	73716dbe261a9eaa29acde977f2c8a25	4219719	released
bac84531-73f7-4d15-90fb-ad1d80be65be	21436d13-13c9-4872-83ae-44b62d201094.rna_seq.augmented_star_gene_counts.tsv	c58762cb28631c114039efb201add270	4225520	released
b543b6ce-63bb-4965-a86f-4c385f9fef3f	bd2d0176-0c16-424c-a815-44ea0ebd4303.rna_seq.augmented_star_gene_counts.tsv	a7b60e767a81423002bbd4b8cb429ef6	4234801	released
d892262f-e996-4887-98ef-a4db40ad8961	6d1228f9-2788-41ed-ba69-929f977d7735.rna_seq.augmented_star_gene_counts.tsv	9eea24e5282ca1eb400884db79512d3b	4208561	released
c7902cfb-f743-45aa-9c2d-dd9be4d042d0	709bc684-5cf4-47a5-b506-61097f448bc2.rna_seq.augmented_star_gene_counts.tsv	88074d81dc1ab2c2ea9c92b8fd9472fe	4199437	released
855793da-c0d9-419e-8882-eb29661e4055	f5210950-cb4f-4f5e-8358-1734f4e81954.rna_seq.augmented_star_gene_counts.tsv	4f09b966809d828dfd73429269fc4c66	4196088	released
9f7e3b6e-45a8-4015-8285-ed57f75a1887	ca4d7cbe-b28e-4314-9e8d-9540bac01d3e.rna_seq.augmented_star_gene_counts.tsv	50deca4c9972f1fec57e71423e0df549	4206432	released
97b6526e-bb09-48b4-b49d-4b77f6b4d531	a5d2248c-0661-4496-b648-1e77f426c2d4.rna_seq.augmented_star_gene_counts.tsv	051b94eca318eafefc97d923bb50e98b	4198289	released
b03fa7ef-f19b-4b2f-978e-7926c534231f	5629cde6-5ff5-428b-95eb-0182d9e17f63.rna_seq.augmented_star_gene_counts.tsv	0d5490963124f9045de8bebd3dd88e83	4242384	released
306216a9-cf64-4203-bd95-c2dd40c196e2	0a89b358-05ee-4f9b-ac2c-e4ee363e2bb6.rna_seq.augmented_star_gene_counts.tsv	5cad7771c3e225f0255a287f33172119	4197129	released
